fp,date,title,summary,source,url,sentimentscore,sentimentmagnitude,sentimentlabel,impact,category,mat_reason,cached_at
9ed2f01c9a24177e46fa96ef1a63ddccb6698919,2025-11-07,『夜廻と深夜廻 for Nintendo Switch』が「いっせいトライアル」で本日から期間限定で遊び放題に。大切なものを探して夜の町を探索するホラーゲームを無料でプレイ可能。11月9日17時59分まで - 電ファミニコゲーマー,,,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9FOGR6MERFa3BQdEY3MnoxcDYybU1MTnZpeWdESTRWNkNLNnVuc2tfWEx1b0NzS2pLVmYzRXBNMzZ2d2JZVWg4LXNhNUF2MXhLUHlYME56X1Y?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:30:53
44bbe58e48f9272ef5c9cebec3905bcbdf8fcffb,2025-11-07,沖縄初！パルコシティに任天堂オフィシャルストアのポップアップが期間限定オープン - いこーよニュース,,,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1ZUXVrVXhnWjA5QnZiTkc4ZjlYREJXX2pMaDhtMWZKTWNwTm1OaEdDRVlNQldhYzFyZzlXNjRkek5DY3pSSldoZU5yVFczcHA4LVE?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:30:54
c67b7c3107f5b655421b17ad255bc4b98f0cd2c6,2025-11-07,『ソニックレーシング クロスワールド』公式サイト|SEGA|NEWS|「Nintendo Switch 2 Edition 」ダウンロード版の発売が決定！ - ソニックチャンネル,,,https://news.google.com/rss/articles/CBMidEFVX3lxTE5ZVDZiZ0t0TU5PaDM1eEN4Q1pxaUxTcEdObmREUU9zbmVwMklENEUtenE5b3BXMXJzWU1VRk1lNHE5Q2EzRjZqeWNlSHp0ek5tbHJub21tLXlyME1Ec2ZWVVZ0OHBpVElQR1hvV1ZNQWo1ZUZ4?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:30:56
c21df59846d97f2f7e38b326200e58a09ade24c6,2025-11-07,自分の道を、世界に示せ！ 『ソニックレーシング クロスワールド』12月4日（木）に「Nintendo Switch™ 2 Edition」が発売決定！ - 株式会社セガ,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1TR19mVVZVMXM1TnkteW43NHJydVBCZzhzMXJobTFxUnhqM3Z2QWpPYzNXX3F1clBYX2lMT290eUxMLXZ6Skk3bVpoQ3phV2VzQURCN0YtWQ?oc=5,0.3,0.3,positive,,unknown,,2025-11-10 09:30:58
248954cfdc0c9936b2b8719c929cf3582d1f03a1,2025-11-07,【特集】 決算プラス・インパクト銘柄 【東証プライム】 … 任天堂、リクルート、村田製 (10月31日～11月6日発表分) - かぶたん,,,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5zU3RlVXZYV0dSYUVXUjVBVlVkRWlsN3hJX2hQUVJDaEpDMXBnbnhhank5dzRpYmpvN0NtNGZuWVV0ODdleWtrVDNaQzVyMW0zbXFIR21MUFpHSHhnVy0xeA?oc=5,0.4,0.3,positive,0.4,earnings,"The text explicitly mentions Nintendo (任天堂) as one of the companies with a positive earnings impact (決算プラス・インパクト) following recent financial results announcements. While the full details are not in the text, the mention of positive earnings impact is likely to have a moderate influence on investor sentiment.",2025-11-10 09:31:08
1ea322a0fba3b83f9760ae2561d59fa13d99ae97,2025-10-03,ニンテンドーeショップ新作ソフト情報 10/3（金）号。 - Nintendo,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMihgFBVV95cUxOTTlQeHk1NndBU3gtakJnbWZDU0JTY3lkSW1mMWlxclp3ckVfOGVfR0FjSUZuc3BNeVppVlg5dFpBOTUwbndzeGJlQVZmamtLa3VxWnQ3YW16Z0cwbHFDZXMwNXZsaGN0RUVqOHVrVkdVblFkWTlJVUdIUEFIM2V2RVZKT2NqQQ?oc=5,0.25,0.25,positive,0.2,product,The text is about new software information on the Nintendo eShop. This could have a slight impact on stock if the software is highly anticipated or well-received.,2025-11-11 15:25:06
8b36aaa72a86ffa37f39d89dfead0450e6580bc8,2025-10-09,任天堂、「ピクミン」が登場する新映像「Close to you」を「Nintendo Today!」で公開 - GAME Watch,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1tS0s5bS1WT3pKSEhDTEZVaERxQXg3Tzh4OVZUc0FjMEpQUE92SThwemhIMl9vemtGWVdwTXBGemFPS2pfa2ZEUkFiUjIwLWlCLWltdzJMUmlteE4ybGVXUjh4M3F0UQ?oc=5,0.25,0.25,positive,0.3,product,The text discusses a new Pikmin video released by Nintendo. This is relevant to their product offerings and could have a small positive impact on stock price due to renewed interest in the franchise.,2025-11-11 15:25:10
01f9d9e767404f6f757e0fd0b74585c3e36503b2,2025-10-10,任天堂が公開した「ピクミン」が登場する謎の映像「Close to you」は、ニンテンドーピクチャーズが制作した初めてのショートムービーということが判明！ - Nintendo DREAM WEB,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9heHRJNHk0eFI3MUJ4QlE2QkNTZDVfNkNDX3RPZm5xdVFyclJWemFSb2JkOEdPVHZCdkYwV2czMlViZlRVN0xmUkUzdUY3eUk?oc=5,0.375,0.3,positive,0.2,product,"The text discusses a new short movie featuring Pikmin, a Nintendo product. This is relevant to Nintendo and could have a small impact on stock price.",2025-11-11 15:25:13
f618ea3b752c7c1a973f02451f7235cc7666770e,2025-10-20,Nintendo Switch／Switch 2でネットワーク障害が発生中【※復旧情報追加】 - PHILE WEB,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5qNWhoVGxTMXhZSUhZbjB6V1JzejVTc2o5RUZqY2NVcUJqVHVaV2VydS1hbWhvN0pGTmt6aTJrUG9qMm9CRDJsUkFuMzNQNVBUWkhvOUxGdUE4Nk03LU1pcFFrZUtlUQ?oc=5,-0.625,0.4,negative,0.3,hardware,"Reports a network outage affecting Nintendo Switch and potentially its successor, which could impact user experience and online services, potentially affecting stock price due to negative user sentiment.",2025-11-11 15:25:15
bfca2d626ce60f53b928ed803df9377256e87e8b,2025-10-21,【電撃Nintendo】『ゼルダ無双 封印戦記』を特別付録＆巻頭特集でイチ押し！ 『カービィのエアライダー』など期待の新作情報も目白押し！ - 電撃オンライン,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9FUHQ3em9Ea2xESFZoY0g2X2RVOG9ybFJEZ2JHTkhmY3hucFpkNUtJaVF4X0FCN0FkZ2MyRjJOaV94Qzl4OUxIaGloVzVpMlpzZm5HTTBrZkxGZw?oc=5,0.875,0.6,positive,0.3,product,"The text discusses a new Zelda Musou game, which is a Nintendo product. Positive reception of this game could slightly positively affect the stock.",2025-11-11 15:25:19
70e12600d2a51e18399e0d4762cf419c9d1e6dae,2025-10-22,【10月30日追加】「ニンテンドー ゲームキューブ Nintendo Classics」に『ルイージマンション』を追加。 - Nintendo,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMihgFBVV95cUxOVkQ3a3lVZEpzNlgweVFUcGpzMS1ESWVzVnRWVHBCcnNDUGlyQnNJUWppSnZqQnVBZFBvUW82REFqVjlNZEk5Q1pacG5QaE1ObFZ6Skp6RkkxOUhvVzFKZWs1NEZlc2p4R2Y0Ym9pRzRPVFVLVmFzRXRINnpONHZZWjJGVUtBdw?oc=5,0.25,0.25,positive,0.2,product,"The text discusses the addition of 'Luigi's Mansion' to 'Nintendo GameCube Nintendo Classics'. This is a product announcement directly related to Nintendo, although a relatively minor release making a significant stock impact unlikely.",2025-11-11 15:25:22
d67b6a923329bb29bb80327eb65b4a7e98246e3c,2025-10-22,Switch2「ニンテンドー ゲームキューブ Nintendo Classics」に「ルイージマンション」が10月30日より追加！ - GAME Watch,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBaaWhjNTlBTl9YaDAtRnZsLWNIUG9lUlFITUl4ZGFRazhWU1BtVGNuQjkyVExEbG0wR1ZsWDUyQWlqRDhVU0hpXzRKYldCbFhvS0syLVpwb1A4dWVyVG1yakphZkxvUQ?oc=5,0.625,0.3,positive,0.3,product,"The text discusses the addition of 'Luigi's Mansion' to Nintendo Classics on the Switch 2, which is a product update directly related to Nintendo and could have a small positive impact on stock due to increased game offerings and potential for new users for the switch.",2025-11-11 15:25:24
8b0c0c8d23d354df697789a881aa64fc5cd152fd,2025-10-22,Switch2「ニンテンドー ゲームキューブ Nintendo Classics」に「ルイージマンション」が10月30日より追加！（GAME Watch） - Yahoo!ニュース,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMif0FVX3lxTFBBTEZXQU5OWm00YXptMEI3V2Q1dWRNdjN1cFFXSk5hN0dzeTdRTWxHSFpaTkhBdmRxc1NGRXVqWkx6YS14dmJwbUZieGhiQ252aHRqR2kycnNHNndyMVhOYU1ZTFdSank4RkZzb25KQ2ZQajEzeXBqS19GZWthWm8?oc=5,0.0,0.5,neutral,0.3,product,"Mentions a new game being added to Nintendo's Switch Online service, which could have a minor positive impact on subscription numbers and user engagement. The mention of a popular game series (Luigi's Mansion) also contributes.",2025-11-11 15:25:27
9bf1777a35c77ad0890b5ef04eb2ed8a3e7e8d2c,2025-10-22,名作シリーズ第1作『ルイージマンション』がスイッチ2に！「ニンテンドー ゲームキューブ Nintendo Classics」に10月30日追加決定 - インサイド,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE8yY0lORWRUVGZRMFp2Qjh3aS1XOFpjV2dxNElFODh3TXBWX3A3S1c3dWVnNGx6cVA0VFRmZHY4T05kSlpRalpKOEF5Z3BuQkt5VXc4Ul9fQmM2SlJmQ2VUNzc1eWluM09zRlE?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:28
1c8ae8ddfae7b85d851501b490ac7602b342877e,2025-10-22,任天堂、「Nintendo Switch Online」の自動継続購入に関する案内を装ったフィッシングメールに注意喚起。メール内のリンクは絶対に開かず、すぐにメールを削除するように呼び掛け。加入状況は本体メニューから直接確認するよう案内 - 電ファミニコゲーマー,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiWEFVX3lxTE44TDN4WDh5MW51NEFsUTI0VU1wd0lqQUZ5NUVlaXAxa2E0VHRoSHFNQ0lZSWdWeXgtN0FCS1BVY3lEdXRzNzFXTXN0QjQwOGtLMnBOY0ZUa1o?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:30
a83e0924a74629e4d22143d5aa06c70726624963,2025-10-22,「Nintendo Switch Online」の自動継続を装ったフィッシングメールが確認。任天堂が注意喚起 - GAME Watch,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBoRmh1TVU2X19icXVBVWFBQ2lVUXprZWtmUlpNNlpyeURoUWk4UjNsaVdCbGtQRXl2aURXNFo5c0FuZkZ1RkwxbDNJYm05ZDJiSklGN0htZzF2NXJJeEVhakNPV29CUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:31
da540550dbf31d43b5ce96359967d76e11221830,2025-10-22,任天堂、「Nintendo Switch Online」の自動継続購入の案内を装ったフィッシングメールへの注意喚起を発表 - gamebiz【ゲームビズ】,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiREFVX3lxTFBqMU4zai1TMnZSamhCLXZIWVRhR1djQWp5b1hiT3R3MlJYb1BTalQ2NFBDMGVONmVzMC0yeGR1N3ByUk9D?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:33
4a3221aced02830c34e31f6d7d6e89e523826eca,2025-10-22,国内向けのNintendo Switch 2版「ギア・クラブ・アンリミテッド３」の延期がアナウンス、新たな発売日は2026年2月19日 - doope!,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiS0FVX3lxTE8xUFdpYVNtV2pVNThZRVFyTDhGWXVjbzlOSVNYQXVRWFA2aFF4anVDUlc0Z1dWdVBCMFlfa2hKNkowMTdEcWprNnpQdw?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:34
275863ef80826946bb574a38ed76a6a1a7af58d1,2025-10-22,『SHINOBI 復讐の斬撃』PS5(R) / PS4(R) / Nintendo Switch(TM) 版が初セール！デジタルデラックス版が20％オフ DLCに『龍が如く』の真島吾朗が登場！ - PR TIMES,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE9NTmd3QVdWQUFDb2pJcjRWTGQxNTBoYXZ3Y1Uydm5JdEE2STEtNFAtUEJiSzNKd0M0NXJpWWQ0akd0RXZVLTZ4ZFluT2ZRdnNHWXhBQkRjdEhYa0hZUWRfbm1aXzc5cFlFcWc?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:36
ef713e9933277cb4c761ccbe59f34add8fe1a601,2025-10-22,「ニンテンドー ゲームキューブ Nintendo Classics」に「ルイージマンション」が追加！ルイージが主役のアクションアドベンチャーゲーム - Saiga NAK,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMib0FVX3lxTE94N0VkZ0VwTlo1R2lpSjAyTWpDVjdGVllSVFBfZHQxWkZwbjBQZTlfbWRVNXhJd0Q5bnVqcm9XeC1ua1lKTmxwdkhYd1BjQkZIN05Objh0amdjX0ZaSGxXZDAtT3V4UzJYaU5HNHlhRdIBdEFVX3lxTE0xLUVjWERKZWo4U1p5cFdEVzlKeXNOc2ZYMWdwTEZiTTJNMExtWlpzdjdTMldFaWhwdG5lMElqd0ZnT1F6N19vS3JHXy1Xem9fb3hwVHpTaUxjaU1HWUM1X2FyeDViQ2p2NUlWS0sxREl3RElj?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:37
ab25db79722ec9087f36b454954e835a9dd4adfe,2025-10-22,任天堂、「ルイージマンション」をNintendo Classicsに追加 10月30日より - ASCII.jp,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBoUTRGM1h0ZkhUeV95NjRWLUFpRElfV3UyOXdYVXhQVzRPX1RfSlBwN0JoXzlWdWtNY19uSWRFWlFUTFZSMDR0eFhNckp5QUNlbThFRA?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:38
4ef4c085dec5f3e5f2fa1558cae721e697476034,2025-10-30,あつまれ どうぶつの森 Nintendo Switch 2 Edition | Nintendo Switch 2 | 任天堂 - Nintendo,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE9YLWdpYUF3S1J6NVZOeHNpXzFGTUFDcWVWUHBNVGpfZ1lhOF82SjJPRjkzUThJZ0wzZjdsdDgtT2NCMnFjTW93MUxOeWZrcDlpUDYtbE16bElhcC1JRnpyZjc5aXQ2ZGlFOEE?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:40
dddbedb5ce85150ef70294b146f2851386da2cd2,2025-10-31,ニンテンドーeショップ新作ソフト情報 10/31（金）号。 - Nintendo,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMihgFBVV95cUxONkRUdHhQbXEtRWhtQlRKU3FYR2JMNlR2NDh1SlduLUVLLWFHVWRPOXNHNjcxa3NCOS0wREVVNWVvdExNUHVNaGhCRnFIU0NfSnd0cmJhV01kSWQ3Zm5DUVpkRTUzR3BQWk1DRG02MDh2aXN2amx6VE5qYXUzNGpfX3RLOUNFUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:41
cd5437becdc39f93b7642a962df63d39c80e531d,2025-11-06,Nintendo Switch 2版 本日発売！発売ショートトレーラーも公開 - gamecity.ne.jp,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBzM002aWY5YWlWMEVZZVZvNGpnN25PMFZ0bXp5U0FfT2lsamlyNHF1ZnBxZ0Z6Mkl2SWJMSUlXczl4Y08xNWYycWlxN2R3NEhueUV2eg?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:43
9d8c480c1deca6862f364bb93a601760123e1fce,2025-11-06,『みんなと街コロ』Nintendo Switch™パッケージ版本日発売！初回限定版は1000個限定 - PR TIMES,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE9YbzRGWjJDekttN1JUTmZFTFNXbHpXTEg4NmpRaWNKbThWWHRRZmhyXzZWSG53WEhjV01LeEVaYXU3RG03RzFTa2QwZUhWeUxwRUVGYS1xZHdmMWdBcnd5enFibkUzaF9xZ2c?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:44
a851e3096e50357cda9365105e2a685687b50a77,2025-11-06,広大な自然に囲まれた無人島で、のんびりスローライフを楽しみませんか？ 『Dinkum(ディンカム)』が、Nintendo Switchで本日発売。 - Nintendo,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMihgFBVV95cUxNSi1xVUVEdFZUWmhEeWtLVW52dzR4NUVLa3dmZEZlZkhSWHNKWnFXaFR4Ml94VTg0RFJzZTR3akg3cy1PdDNyNlg5OHhlLXM2UGZWU1pEazl0VGtkcHdTZ2xCMmFDQm1ZMWVjajN5VzY5SURiaGFUWGxaUVduZmh2QjdoWU1mdw?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:45
be99359eec849cedc3bf68154e1e8b9444e87821,2025-11-06,＜News＞2025年11月6日『EGGコンソール 夢幻の心臓II PC-8801』Nintendo Switch™ 向けにリリース。 - PR TIMES,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE5XZjA0WUpsWWxGUEtuN3hyWUFnZVI2RWlxNzZxeFpSXzlvYk9QLTlqRDJtc3RBaWRGZml4TU1Sd05iQjNPcHVvQ2VJUS1IckhyUFhEWGREZWRSQXVRR2hncUwxdXpVMWZ5bmc?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:47
2b665b1b27a0c110ff2c40007e0d5b6b4d7114bd,2025-11-06,Nintendo Switch『クロノアーク デラックスエディション』 パッケージ版特典情報公開 - インディーゲームパブリッシャー,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBURy1OVWtEd2wzWnVIOGtpUTRHYzBFUHB2eE9SMTRQck9rVXRBb3dnWjhwVXB4N1dYdVNvdjdMLWtFb292d0NMR1dEQzNjSTZnVUE?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:48
20df65d8b47ef58e5fbd035bf180d751e885c877,2025-11-07,Nintendo Switch 2版 Overcooked 2 - オーバークック2 Nintendo Switch 2 Edition まとめページ - 4Gamer.net,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBVTzRWV1N0c3RyLUFxak55RWVxZ2J2eE9senJtNzdqRTdTWklWNEd5Vl9aV0ZyQjltMzUxd2tXRGtJbVpSX1BKb2VYWjRXOXdRZVlr?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:50
c692a79ec474ce0343041313c98f552ad068fb3c,2025-11-07,Nintendo Switch™ 2 /Nintendo Switch™「ドラゴンボール Sparking! ZERO」「Nintendo Switch版アップデートデータ 紹介映像」を公開！ - PR TIMES,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE1wSkJ4eGxhZTZMOFpreGtkcEUxbjJNSnpVTVIwdmhWRFladE5JOU5pY0hNTk0wTk5DNTlpWWR3aWlyYWtwMVc0aGhhS2U5eVVDRTdoc0ZqLXlGdEdUaHZjYktiTVJOeDY5ZXc?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:51
ec19d64a1b9d8addb6d97f6899dc3ddb7dce056e,2025-11-07,「本当に急すぎます」「本気で言ってる？」大人気『Nintendoゲームソフト』からのお知らせに話題沸騰 - TRILL,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9ySlU0R3ZaWWI3dUJiYTlVMWJ5a0VRNmhkSVRLNW8tcXZUbE1RMl9EUWVGQk92WVoxek1UVVl4TXkwOUIyeFF0OTYxcmpYaXM?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:52
a220dd656f460478f34f63e0750758f6d2cececa,2025-11-10,任天堂公式サイトの「Nintendo Switch 2 と Nintendo Switchの互換性について」ページがひっそり刷新。検索ボックスが用意されて調べやすく - AUTOMATON,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMibEFVX3lxTE4xVUlGRjNaOWc5X0stYXZ6QnlmS09wWTBKaVZnSmZaMFR5Z1B2TUVRb2VmSTMxS0xfUFoybVVQVVIxRWNvSFQ5MXl5VWppREpXWHRaZVRXZXBSMGtaS0dQZ1gzVmdvTDdHT2JwSg?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:54
0358d2f7e5927b24c32ccaf1fc827a948d1841fd,2025-11-10,Nintendo Store 以下のために iPhone はoneここ！ - Letem světem Applem,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMikwFBVV95cUxQWmlpYm11eFpWNkt0UTZhdXdMRUZuSlFjNzJmVXZjczJUcHVPZE1TMzFuU2MxejJrblNxQzN4SWlXdjRPYkdmdVVocmJhaFdEVy1IUlBFdTVHa2FGaGRpM052RVptcWtkc0lybW50NUwzU0ViLTQ1UWpKamVkOGQxd2dTOFF4S0VYeU1LSDA5SWpMbGs?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:55
5b3498e4ac2ae9218940f1028d169796dab0546e,2025-11-10,Nintendo Switchのスカーレット・バイオレットエディションがAliExpressで登場！幻のSwitchをこの機会に手に入れよう - inside-games.jp,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE1qNFBacS1rTlZ6YmVwZHNuMDlYNVNOMlJDSHFlWTMyMmlnUGYwdHgxM01JMl94WUpuYVIzNUoySl84Z3RXUWtqREp0R0tmbXF5VGJMWHptNmdWc29leHEwM3dsdnhHX3FwTEE?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:56
17e4ab614c1a92d20c5c0c37d193e05b0acc8212,2025-11-11,Nintendo Switch 2互換性情報ページ、検索機能で探しやすく - PC Watch,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1GS3B1Z2ZmTVBITDVEVzhMR2M3c0JwaUNjMmZKcC1xREtnN1JwcjNYRmQ5aEQ1Sl9Pa1ZiNXJUQTR5UjloUjBBaVdpU3VDLTZraXlKMXVjVUw0YVNTZEJldGNUWQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:58
8bee311445312e28c0deeb605ff2222c72c43ad6,2025-11-11,任天堂の裁判を集めた「Sued by Nintendo」 - au Webポータル,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiekFVX3lxTE9LR2ZOcWNCcXU4R0s1MUpaaUZFQ2RqdmpUR2R1ejdTbTBEUlcyT2R0UUZncEZtejBnYm5ILXFOVkZHbGlXT1ZqQXVjcTZXSE9mV2R0RGxsR0ZpWWEtU0NESHdFM1FJZTNXemh1TUY0SHQtdi1qRjEtalBn?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:25:59
f76c3a68c9389e7d7048f132ddaebdcded2bf54d,2025-11-11,任天堂の裁判を集めた「Sued by Nintendo」 - GIGAZINE,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiYkFVX3lxTFAtRkM0MjZnZkY4cDNJaUR6dmtMbWR5QUxGRW10WHhvTDdMMHk4YkF2ZTZkV1dvNnRKc3NGYk84Y1F5T0d6Qk9pTi15cHBXRkt3elFlQlBPb0M1bTZaVm9hc1RB?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:26:01
941185ffecaeb16ad334e0160af07d340e97d653,2025-11-11,ファミマオンラインで「Nintendo Switch2」の抽選販売が開始！『カービィのエアライダー』セットも - ninten-switch.com,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE16TUVpWVFjWVBWa1A5cld5WFFHMUs0VEpMeDNTenhyZzIxd29ILXQxYmtqZjhZaThkZW1QTEd2RDZEWjJwT1hqU2FTc1B3MG02dGlYdW1fRHNQSEZiYkktRmNSWmp1d1JuOEE?oc=5,0.0,0.5,neutral,,unknown,,2025-11-11 15:26:02
0623e26a02498f95729208a7a14fde5dd0d240f6,2025-11-11,Live2D Cubism が「Nintendo Switch 2」に対応！新たなゲーム機においてもユーザーを引き込む魅力的なキャラクター演出を実現。 - PR TIMES,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE5zdHZPRC1rN1R6R0pnVVdTcy1UeW1qaEEyTmdhSTlRX2t2UzZYXzlGNTVBejFSRkNQdElSdWJJa0NWZm02ckcwSm9vQlh3OVVkeWdDdS1TcWUxa2VCWnNPcUxmOFpzNjFlZ0E?oc=5,0.875,0.6,positive,,unknown,,2025-11-11 15:26:04
0dbb33a69237c566da5fe7d935dc50142d6250b7,2025-11-11,Nintendo Switchパッケージ版発売を祝おう！『探偵・癸生川凌介事件譚』コラボレーションケーキ・マカロンがプリロールから登場！本日より予約受付開始、パッケージ版発売直前にお届け！ - PR TIMES,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMiakFVX3lxTE44V09tdVpULXFTeVZVZGRFZlVoX2NhVC1vclgwZ3NjMk5QZV9mNnZ0MEdoNkkyaHo1bE5DVmNZbXpJbzJ0c0czN3U1N0tJYzdBMG5GNDEtWXJmeE5OeTlGOERPX0FmYzZMSmc?oc=5,0.625,0.3,positive,,unknown,,2025-11-11 15:26:06
9e944133fd9e06c7eeb78173f2cef6fb263a4344,2025-11-11,『ドンキーコング バナンザ』で遊べる2Dステージをご紹介 ～PART 1～。『DKアイランド＆エメラルドラッシュ』のゲーム内イベントは11月25日より開催。 - Nintendo,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",,https://news.google.com/rss/articles/CBMihgFBVV95cUxOT3pOc3kya3lBUDRiQ3U5azBud2NtTGk3YWdieVJWNWRCNnJyYUd5a1I4MmdPSi14THZaWGpoNm8tUnVYM0dzWURVZHNKVnhKV0ZQVEZwWVY1X2RmUkdOLVNialJiSkdJWDJRSkRxeXRHM0VyWkNlaDBKSkd5LWtDYUFzOE1PUQ?oc=5,0.375,0.4,positive,0.3,product,The text discusses a new Donkey Kong game and an in-game event. This is relevant to Nintendo as it pertains to their software offerings and can influence consumer perception and potentially sales.,2025-11-11 15:26:09
